"Jahr","Stadtquartier (historisch) (Code)","Stadtquartier (historisch) (Num)","Stadtquartier (historisch) (Name)","Kontinet BfS","Kontinent BfS (Sort)","Region BfS","Region BfS (Sort)","Land Heimat aktuell (Code)","Land Heimat aktuell (Name)","Land Heimat aktuell (Sort)","Land Heimat historisch (Code)","Land Heimat historisch (Name)","Land Heimat historisch (Sort)","wirtschaftliche Bevölkerung"
"2012","073","73","Hirslanden","Ozeanien","5","Südliches Ozeanien","56","8601","Australien","233","8601","Australien","244","9"
"2012","073","73","Hirslanden","Ozeanien","5","Südliches Ozeanien","56","8607","Neuseeland","238","8607","Neuseeland","249","1"
"2012","073","73","Hirslanden","Unbekannt","9","Unbekannt","99","8995","Staat unbekannt","275","8995","Unbekannt","288","2"
"2012","074","74","Witikon","Afrika","2","Nordafrika","21","8304","Algerien","63","8304","Algerien","70","4"
"2012","074","74","Witikon","Afrika","2","Nordafrika","21","8326","Libyen","83","8326","Libyen","90","1"
"2012","074","74","Witikon","Afrika","2","Nordafrika","21","8331","Marokko","88","8331","Marokko","95","1"
"2012","074","74","Witikon","Afrika","2","Nordafrika","21","8357","Tunesien","112","8357","Tunesien","119","1"
"2012","074","74","Witikon","Afrika","2","Nordafrika","21","8359","Ägypten","114","8359","Ägypten","121","5"
"2012","074","74","Witikon","Afrika","2","Ostafrika","22","8302","Äthiopien","61","8302","Äthiopien","68","1"
"2012","074","74","Witikon","Afrika","2","Ostafrika","22","8320","Kenia","77","8320","Kenia","84","3"
"2012","074","74","Witikon","Afrika","2","Ostafrika","22","8362","Eritrea","117","8362","Eritrea","124","1"
"2012","074","74","Witikon","Afrika","2","Südafrika","26","8324","Lesotho","81","8324","Lesotho","88","1"
"2012","074","74","Witikon","Afrika","2","Südafrika","26","8349","Südafrika","105","8349","Südafrika","112","3"
"2012","074","74","Witikon","Afrika","2","Westafrika","24","8310","Côte d'Ivoire","68","8310","Côte d'Ivoire","75","3"
"2012","074","74","Witikon","Afrika","2","Westafrika","24","8312","Gambia","70","8312","Gambia","77","1"
"2012","074","74","Witikon","Afrika","2","Westafrika","24","8313","Ghana","71","8313","Ghana","78","2"
"2012","074","74","Witikon","Afrika","2","Westafrika","24","8317","Kamerun","74","8317","Kamerun","81","4"
"2012","074","74","Witikon","Afrika","2","Westafrika","24","8322","Kongo","79","8322","Kongo","86","1"
"2012","074","74","Witikon","Afrika","2","Westafrika","24","8345","Senegal","101","8345","Senegal","108","2"
"2012","074","74","Witikon","Afrika","2","Zentralafrika","23","8323","Dem. Republik Kongo","80","8323","Dem. Republik Kongo","87","1"
"2012","074","74","Witikon","Amerika","3","Karibik","32","8409","Dominikanische Republik","135","8409","Dominikanische Republik","142","3"
"2012","074","74","Witikon","Amerika","3","Karibik","32","8421","Jamaika","147","8421","Jamaika","154","1"
"2012","074","74","Witikon","Amerika","3","Karibik","32","8425","Kuba","150","8425","Kuba","157","3"
"2012","074","74","Witikon","Amerika","3","Mittleres Südamerika","35","8406","Brasilien","132","8406","Brasilien","139","25"
"2012","074","74","Witikon","Amerika","3","Mittleres Südamerika","35","8410","Ecuador","136","8410","Ecuador","143","2"
"2012","074","74","Witikon","Amerika","3","Mittleres Südamerika","35","8431","Paraguay","155","8431","Paraguay","162","1"
"2012","074","74","Witikon","Amerika","3","Mittleres Südamerika","35","8432","Peru","156","8432","Peru","163","5"
"2012","074","74","Witikon","Amerika","3","Nordamerika","31","8423","Kanada","148","8423","Kanada","155","18"
"2012","074","74","Witikon","Amerika","3","Nordamerika","31","8439","USA","163","8439","USA","170","35"
"2012","074","74","Witikon","Amerika","3","Nördliches Südamerika","34","8424","Kolumbien","149","8424","Kolumbien","156","9"
"2012","074","74","Witikon","Amerika","3","Südliches Südamerika","36","8401","Argentinien","127","8401","Argentinien","134","4"
"2012","074","74","Witikon","Amerika","3","Südliches Südamerika","36","8407","Chile","133","8407","Chile","140","6"
"2012","074","74","Witikon","Amerika","3","Zentralamerika","33","8408","Costa Rica","134","8408","Costa Rica","141","2"
"2012","074","74","Witikon","Amerika","3","Zentralamerika","33","8415","Guatemala","141","8415","Guatemala","148","3"
"2012","074","74","Witikon","Amerika","3","Zentralamerika","33","8427","Mexico","152","8427","Mexico","159","4"
"2012","074","74","Witikon","Asien","4","Ostasien","42","8507","Chinesisches Taipei","187","8507","Chinesisches Taipei","194","1"
"2012","074","74","Witikon","Asien","4","Ostasien","42","8508","China (Volksrepublik China)","188","8508","China (Volksrepublik China)","195","25"
"2012","074","74","Witikon","Asien","4","Ostasien","42","8508","China (Volksrepublik China)","188","8509","Hongkong","196","2"
"2012","074","74","Witikon","Asien","4","Ostasien","42","8508","China (Volksrepublik China)","188","8543","Tibet","229","5"
"2012","074","74","Witikon","Asien","4","Ostasien","42","8515","Japan","194","8515","Japan","202","34"
"2012","074","74","Witikon","Asien","4","Ostasien","42","8539","Republik Korea","216","8539","Republik Korea","225","6"
"2012","074","74","Witikon","Asien","4","Südasien","46","8501","Afghanistan","181","8501","Afghanistan","188","5"
"2012","074","74","Witikon","Asien","4","Südasien","46","8506","Sri Lanka","186","8506","Sri Lanka","193","5"
"2012","074","74","Witikon","Asien","4","Südasien","46","8510","Indien","189","8510","Indien","197","37"
"2012","074","74","Witikon","Asien","4","Südasien","46","8529","Nepal","208","8529","Nepal","216","1"
"2012","074","74","Witikon","Asien","4","Südasien","46","8533","Pakistan","211","8533","Pakistan","220","3"
"2012","074","74","Witikon","Asien","4","Südasien","46","8546","Bangla Desh","221","8546","Bangla Desh","232","2"
"2012","074","74","Witikon","Asien","4","Südostasien","47","8511","Indonesien","190","8511","Indonesien","198","3"
"2012","074","74","Witikon","Asien","4","Südostasien","47","8518","Kambodscha","197","8518","Kambodscha","205","1"
"2012","074","74","Witikon","Asien","4","Südostasien","47","8525","Malaysia","204","8525","Malaysia","212","2"
"2012","074","74","Witikon","Asien","4","Südostasien","47","8534","Philippinen","212","8534","Philippinen","221","5"
"2012","074","74","Witikon","Asien","4","Südostasien","47","8537","Singapur","214","8537","Singapur","223","1"
"2012","074","74","Witikon","Asien","4","Südostasien","47","8542","Thailand","218","8542","Thailand","228","7"
"2012","074","74","Witikon","Asien","4","Südostasien","47","8545","Vietnam","220","8545","Vietnam","231","3"
"2012","074","74","Witikon","Asien","4","Südwestasien","45","8560","Armenien","224","8560","Armenien","235","5"
"2012","074","74","Witikon","Asien","4","Westasien","44","8512","Irak","191","8512","Irak","199","9"
"2012","074","74","Witikon","Asien","4","Westasien","44","8513","Iran","192","8513","Iran","200","6"
"2012","074","74","Witikon","Asien","4","Westasien","44","8514","Israel","193","8514","Israel","201","2"
"2012","074","74","Witikon","Asien","4","Westasien","44","8517","Jordanien","196","8517","Jordanien","204","1"
"2012","074","74","Witikon","Asien","4","Westasien","44","8523","Libanon","202","8523","Libanon","210","4"
"2012","074","74","Witikon","Asien","4","Westasien","44","8541","Syrien","217","8541","Syrien","227","1"
"2012","074","74","Witikon","Asien","4","Zentralasien","43","8564","Kirgistan","228","8564","Kirgistan","239","1"
"2012","074","74","Witikon","Asien","4","Zentralasien","43","8567","Usbekistan","231","8567","Usbekistan","242","1"
"2012","074","74","Witikon","Europa","1","Nordeuropa","11","8206","Dänemark","7","8206","Dänemark","6","13"
"2012","074","74","Witikon","Europa","1","Nordeuropa","11","8211","Finnland","10","8211","Finnland","12","4"
"2012","074","74","Witikon","Europa","1","Nordeuropa","11","8217","Island","16","8217","Island","18","2"
"2012","074","74","Witikon","Europa","1","Nordeuropa","11","8228","Norwegen","26","8228","Norwegen","29","5"
"2012","074","74","Witikon","Europa","1","Nordeuropa","11","8234","Schweden","32","8234","Schweden","35","25"
"2012","074","74","Witikon","Europa","1","Osteuropa","12","8260","Estland","49","8260","Estland","55","5"
"2012","074","74","Witikon","Europa","1","Osteuropa","12","8261","Lettland","50","8261","Lettland","56","5"
"2012","074","74","Witikon","Europa","1","Osteuropa","12","8262","Litauen","51","8262","Litauen","57","3"
"2012","074","74","Witikon","Europa","1","Osteuropa","12","8263","Moldova","52","8263","Moldova","58","1"
"2012","074","74","Witikon","Europa","1","Osteuropa","12","8264","Russland","53","8264","Russland","59","33"
"2012","074","74","Witikon","Europa","1","Osteuropa","12","8265","Ukraine","54","8265","Ukraine","60","11"
"2012","074","74","Witikon","Europa","1","Osteuropa","12","8266","Belarus","55","8266","Belarus","62","2"
"2012","074","74","Witikon","Europa","1","Südeuropa","16","8214","Griechenland","13","8214","Griechenland","15","31"
"2012","074","74","Witikon","Europa","1","Südeuropa","16","8218","Italien","17","8218","Italien","19","176"
"2012","074","74","Witikon","Europa","1","Südeuropa","16","8239","Türkei","37","8239","Türkei","40","28"
"2012","074","74","Witikon","Europa","1","Südeuropa","16","8242","Zypern","40","8242","Zypern","43","1"
"2012","074","74","Witikon","Europa","1","Südosteuropa","17","8205","Bulgarien","6","8205","Bulgarien","5","8"
"2012","074","74","Witikon","Europa","1","Südosteuropa","17","8232","Rumänien","30","8232","Rumänien","33","5"
"2012","074","74","Witikon","Europa","1","Südosteuropa","17","8250","Kroatien","43","8250","Kroatien","46","12"
"2012","074","74","Witikon","Europa","1","Südosteuropa","17","8251","Slowenien","44","8251","Slowenien","47","1"
"2012","074","74","Witikon","Europa","1","Südosteuropa","17","8252","Bosnien-Herzegowina","45","8252","Bosnien-Herzegowina","48","8"
"2012","074","74","Witikon","Europa","1","Südosteuropa","17","8255","Mazedonien","46","8255","Mazedonien","51","1"
"2012","074","74","Witikon","Europa","1","Südosteuropa","17","8259","Serbien und Montenegro, Kosovo","48","8248","Serbien","49","26"
"2012","074","74","Witikon","Europa","1","Südosteuropa","17","8259","Serbien und Montenegro, Kosovo","48","8254","Montenegro","50","1"
"2012","074","74","Witikon","Europa","1","Südosteuropa","17","8259","Serbien und Montenegro, Kosovo","48","8256","Kosovo","52","10"
"2012","074","74","Witikon","Europa","1","Südosteuropa","17","8259","Serbien und Montenegro, Kosovo","48","8259","Serbien und Montenegro","54","17"
"2012","074","74","Witikon","Europa","1","Südwesteuropa","15","8231","Portugal","29","8231","Portugal","32","85"
"2012","074","74","Witikon","Europa","1","Südwesteuropa","15","8236","Spanien","34","8236","Spanien","37","39"
"2012","074","74","Witikon","Europa","1","Westeuropa","14","8204","Belgien","5","8204","Belgien","4","19"
"2012","074","74","Witikon","Europa","1","Westeuropa","14","8212","Frankreich","11","8212","Frankreich","13","137"
"2012","074","74","Witikon","Europa","1","Westeuropa","14","8215","Grossbritannien","14","8215","Grossbritannien","16","74"
"2012","074","74","Witikon","Europa","1","Westeuropa","14","8216","Irland","15","8216","Irland","17","7"
"2012","074","74","Witikon","Europa","1","Westeuropa","14","8223","Luxemburg","21","8223","Luxemburg","24","5"
"2012","074","74","Witikon","Europa","1","Westeuropa","14","8227","Niederlande","25","8227","Niederlande","28","39"
"2012","074","74","Witikon","Europa","1","Zentraleuropa","13","1000","Schweiz","2","1000","Schweiz","1","7940"
"2012","074","74","Witikon","Europa","1","Zentraleuropa","13","8207","Deutschland","8","8207","Deutschland","8","907"
"2012","074","74","Witikon","Europa","1","Zentraleuropa","13","8222","Liechtenstein","20","8222","Liechtenstein","23","7"
"2012","074","74","Witikon","Europa","1","Zentraleuropa","13","8229","Österreich","27","8229","Österreich","30","116"
"2012","074","74","Witikon","Europa","1","Zentraleuropa","13","8230","Polen","28","8230","Polen","31","31"
"2012","074","74","Witikon","Europa","1","Zentraleuropa","13","8240","Ungarn","38","8240","Ungarn","41","34"
"2012","074","74","Witikon","Europa","1","Zentraleuropa","13","8243","Slowakische Republik","41","8243","Slowakische Republik","44","13"
"2012","074","74","Witikon","Europa","1","Zentraleuropa","13","8244","Tschechische Republik","42","8244","Tschechische Republik","45","17"
"2012","074","74","Witikon","Ozeanien","5","Südliches Ozeanien","56","8601","Australien","233","8601","Australien","244","7"
"2012","074","74","Witikon","Ozeanien","5","Südliches Ozeanien","56","8607","Neuseeland","238","8607","Neuseeland","249","1"
"2012","081","81","Seefeld","Afrika","2","Nordafrika","21","8304","Algerien","63","8304","Algerien","70","1"
"2012","081","81","Seefeld","Afrika","2","Nordafrika","21","8326","Libyen","83","8326","Libyen","90","1"
"2012","081","81","Seefeld","Afrika","2","Nordafrika","21","8331","Marokko","88","8331","Marokko","95","3"
"2012","081","81","Seefeld","Afrika","2","Nordafrika","21","8357","Tunesien","112","8357","Tunesien","119","2"
"2012","081","81","Seefeld","Afrika","2","Nordafrika","21","8359","Ägypten","114","8359","Ägypten","121","8"
"2012","081","81","Seefeld","Afrika","2","Ostafrika","22","8320","Kenia","77","8320","Kenia","84","1"
"2012","081","81","Seefeld","Afrika","2","Ostafrika","22","8362","Eritrea","117","8362","Eritrea","124","1"
"2012","081","81","Seefeld","Afrika","2","Südafrika","26","8340","Zimbabwe","96","8340","Zimbabwe","103","1"
"2012","081","81","Seefeld","Afrika","2","Südafrika","26","8349","Südafrika","105","8349","Südafrika","112","2"
"2012","081","81","Seefeld","Afrika","2","Westafrika","24","8310","Côte d'Ivoire","68","8310","Côte d'Ivoire","75","1"
"2012","081","81","Seefeld","Amerika","3","Karibik","32","8425","Kuba","150","8425","Kuba","157","2"
"2012","081","81","Seefeld","Amerika","3","Mittleres Südamerika","35","8406","Brasilien","132","8406","Brasilien","139","20"
"2012","081","81","Seefeld","Amerika","3","Mittleres Südamerika","35","8410","Ecuador","136","8410","Ecuador","143","1"
"2012","081","81","Seefeld","Amerika","3","Mittleres Südamerika","35","8432","Peru","156","8432","Peru","163","2"
"2012","081","81","Seefeld","Amerika","3","Nordamerika","31","8423","Kanada","148","8423","Kanada","155","9"
"2012","081","81","Seefeld","Amerika","3","Nordamerika","31","8439","USA","163","8439","USA","170","112"
"2012","081","81","Seefeld","Amerika","3","Nördliches Südamerika","34","8424","Kolumbien","149","8424","Kolumbien","156","1"
"2012","081","81","Seefeld","Amerika","3","Nördliches Südamerika","34","8438","Venezuela","162","8438","Venezuela","169","2"
"2012","081","81","Seefeld","Amerika","3","Südliches Südamerika","36","8401","Argentinien","127","8401","Argentinien","134","3"
"2012","081","81","Seefeld","Amerika","3","Südliches Südamerika","36","8407","Chile","133","8407","Chile","140","2"
"2012","081","81","Seefeld","Amerika","3","Zentralamerika","33","8427","Mexico","152","8427","Mexico","159","14"
"2012","081","81","Seefeld","Asien","4","Ostasien","42","8507","Chinesisches Taipei","187","8507","Chinesisches Taipei","194","2"
"2012","081","81","Seefeld","Asien","4","Ostasien","42","8508","China (Volksrepublik China)","188","8508","China (Volksrepublik China)","195","5"
"2012","081","81","Seefeld","Asien","4","Ostasien","42","8515","Japan","194","8515","Japan","202","13"
"2012","081","81","Seefeld","Asien","4","Ostasien","42","8539","Republik Korea","216","8539","Republik Korea","225","8"
"2012","081","81","Seefeld","Asien","4","Südasien","46","8506","Sri Lanka","186","8506","Sri Lanka","193","4"
"2012","081","81","Seefeld","Asien","4","Südasien","46","8510","Indien","189","8510","Indien","197","10"
"2012","081","81","Seefeld","Asien","4","Südasien","46","8546","Bangla Desh","221","8546","Bangla Desh","232","1"
"2012","081","81","Seefeld","Asien","4","Südostasien","47","8511","Indonesien","190","8511","Indonesien","198","4"
